timestamp,Vroll,Vpitch,Vyaw,Proll,Ppitch,Pyaw,Pthrottle,x,y,z,Dx,Dy,Dz,Mroll,Mpitch,Myaw,Mode,Croll,Cpitch,Cyaw,Cthrottle,slx,sly,slz,slr,slp,sly,mode
1464563491.926,-4.8,1.6,179.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,2.0,3.0,5.0,6.0,-7.0,0.0,0.0,1.0,11.0,13.0,12.0,1.0,1086.0,1000,2000,2000,8.0,9.0,10.0,14.0,15.0,16.0,Auto
1464563491.937,-4.8,1.6,179.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,2.0,3.0,5.0,6.0,-7.0,0.0,0.0,1.0,11.0,13.0,12.0,1.0,1085.0,1000,2000,2000,8.0,9.0,10.0,14.0,15.0,16.0,Auto
1464563491.947,-4.8,1.6,179.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,2.0,3.0,5.0,6.0,-7.0,0.0,0.0,1.0,11.0,13.0,12.0,1.0,1084.0,1000,2000,2000,8.0,9.0,10.0,14.0,15.0,16.0,Auto
1464563491.957,-4.8,1.6,179.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,2.0,3.0,5.0,6.0,-7.0,0.0,0.0,1.0,11.0,13.0,12.0,1.0,1083.0,1000,2000,2000,8.0,9.0,10.0,14.0,15.0,16.0,Auto
1464563491.968,-4.8,1.6,179.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,2.0,3.0,5.0,6.0,-7.0,0.0,0.0,1.0,11.0,13.0,12.0,1.0,1082.0,1000,2000,2000,8.0,9.0,10.0,14.0,15.0,16.0,Auto
1464563491.979,-4.8,1.6,179.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,2.0,3.0,5.0,6.0,-7.0,0.0,0.0,1.0,11.0,13.0,12.0,1.0,1082.0,1000,2000,2000,8.0,9.0,10.0,14.0,15.0,16.0,Auto
1464563491.99,-4.8,1.6,179.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,2.0,3.0,5.0,6.0,-7.0,0.0,0.0,1.0,11.0,13.0,12.0,1.0,1081.0,1000,2000,2000,8.0,9.0,10.0,14.0,15.0,16.0,Auto
1464563492.002,-4.8,1.6,179.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,2.0,3.0,5.0,6.0,-7.0,0.0,0.0,1.0,11.0,13.0,12.0,1.0,1080.0,1000,2000,2000,8.0,9.0,10.0,14.0,15.0,16.0,Auto
1464563492.013,-4.8,1.6,179.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,2.0,3.0,5.0,6.0,-7.0,0.0,0.0,1.0,11.0,13.0,12.0,1.0,1079.0,1000,2000,2000,8.0,9.0,10.0,14.0,15.0,16.0,Auto
1464563492.023,-4.8,1.6,179.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,2.0,3.0,5.0,6.0,-7.0,0.0,0.0,1.0,11.0,13.0,12.0,1.0,1079.0,1000,2000,2000,8.0,9.0,10.0,14.0,15.0,16.0,Auto
1464563492.034,-4.8,1.6,179.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,2.0,3.0,5.0,6.0,-7.0,0.0,0.0,1.0,11.0,13.0,12.0,1.0,1078.0,1000,2000,2000,8.0,9.0,10.0,14.0,15.0,16.0,Auto
1464563492.046,-4.8,1.6,179.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,2.0,3.0,5.0,6.0,-7.0,0.0,0.0,1.0,11.0,13.0,12.0,1.0,1077.0,1000,2000,2000,8.0,9.0,10.0,14.0,15.0,16.0,Auto
1464563492.057,-4.8,1.6,179.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,2.0,3.0,5.0,6.0,-7.0,0.0,0.0,1.0,11.0,13.0,12.0,1.0,1076.0,1000,2000,2000,8.0,9.0,10.0,14.0,15.0,16.0,Auto
1464563492.068,-4.8,1.6,179.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,2.0,3.0,5.0,6.0,-7.0,0.0,0.0,1.0,11.0,13.0,12.0,1.0,1075.0,1000,2000,2000,8.0,9.0,10.0,14.0,15.0,16.0,Auto
1464563492.079,-4.8,1.6,179.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,2.0,3.0,5.0,6.0,-7.0,0.0,0.0,1.0,11.0,13.0,12.0,1.0,1075.0,1000,2000,2000,8.0,9.0,10.0,14.0,15.0,16.0,Auto
1464563492.089,-4.8,1.6,179.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,2.0,3.0,5.0,6.0,-7.0,0.0,0.0,1.0,11.0,13.0,12.0,1.0,1074.0,1000,2000,2000,8.0,9.0,10.0,14.0,15.0,16.0,Auto
1464563492.101,-4.8,1.6,179.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,2.0,3.0,5.0,6.0,-7.0,0.0,0.0,1.0,11.0,13.0,12.0,1.0,1073.0,1000,2000,2000,8.0,9.0,10.0,14.0,15.0,16.0,Auto
1464563492.114,-4.8,1.6,179.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,2.0,3.0,5.0,6.0,-7.0,0.0,0.0,1.0,11.0,13.0,12.0,1.0,1072.0,1000,2000,2000,8.0,9.0,10.0,14.0,15.0,16.0,Auto
1464563492.124,-4.8,1.6,179.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,2.0,3.0,5.0,6.0,-7.0,0.0,0.0,1.0,11.0,13.0,12.0,1.0,1071.0,1000,2000,2000,8.0,9.0,10.0,14.0,15.0,16.0,Auto
1464563492.133,-4.8,1.6,179.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,2.0,3.0,5.0,6.0,-7.0,0.0,0.0,1.0,11.0,13.0,12.0,1.0,1071.0,1000,2000,2000,8.0,9.0,10.0,14.0,15.0,16.0,Auto
1464563492.144,-4.8,1.6,179.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,2.0,3.0,5.0,6.0,-7.0,0.0,0.0,1.0,11.0,13.0,12.0,1.0,1070.0,1000,2000,2000,8.0,9.0,10.0,14.0,15.0,16.0,Auto
1464563492.155,-4.8,1.6,179.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,2.0,3.0,5.0,6.0,-7.0,0.0,0.0,1.0,11.0,13.0,12.0,1.0,1069.0,1000,2000,2000,8.0,9.0,10.0,14.0,15.0,16.0,Auto
1464563492.166,-4.8,1.6,179.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,2.0,3.0,5.0,6.0,-7.0,0.0,0.0,1.0,11.0,13.0,12.0,1.0,1068.0,1000,2000,2000,8.0,9.0,10.0,14.0,15.0,16.0,Auto
1464563492.176,-4.8,1.6,179.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,2.0,3.0,5.0,6.0,-7.0,0.0,0.0,1.0,11.0,13.0,12.0,1.0,1067.0,1000,2000,2000,8.0,9.0,10.0,14.0,15.0,16.0,Auto
1464563492.187,-4.8,1.6,179.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,2.0,3.0,5.0,6.0,-7.0,0.0,0.0,1.0,11.0,13.0,12.0,1.0,1067.0,1000,2000,2000,8.0,9.0,10.0,14.0,15.0,16.0,Auto
1464563492.201,-4.8,1.6,179.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,2.0,3.0,5.0,6.0,-7.0,0.0,0.0,1.0,11.0,13.0,12.0,1.0,1066.0,1000,2000,2000,8.0,9.0,10.0,14.0,15.0,16.0,Auto
1464563492.21,-4.8,1.6,179.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,2.0,3.0,5.0,6.0,-7.0,0.0,0.0,1.0,11.0,13.0,12.0,1.0,1065.0,1000,2000,2000,8.0,9.0,10.0,14.0,15.0,16.0,Auto
1464563492.222,-4.8,1.6,179.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,2.0,3.0,5.0,6.0,-7.0,0.0,0.0,1.0,11.0,13.0,12.0,1.0,1064.0,1000,2000,2000,8.0,9.0,10.0,14.0,15.0,16.0,Auto
1464563492.233,-4.8,1.6,179.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,2.0,3.0,5.0,6.0,-7.0,0.0,0.0,1.0,11.0,13.0,12.0,1.0,1063.0,1000,2000,2000,8.0,9.0,10.0,14.0,15.0,16.0,Auto
1464563492.244,-4.8,1.6,179.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,2.0,3.0,5.0,6.0,-7.0,0.0,0.0,1.0,11.0,13.0,12.0,1.0,1063.0,1000,2000,2000,8.0,9.0,10.0,14.0,15.0,16.0,Auto
1464563492.255,-4.8,1.6,179.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,2.0,3.0,5.0,6.0,-7.0,0.0,0.0,1.0,11.0,13.0,12.0,1.0,1062.0,1000,2000,2000,8.0,9.0,10.0,14.0,15.0,16.0,Auto
1464563492.268,-4.8,1.6,179.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,2.0,3.0,5.0,6.0,-7.0,0.0,0.0,1.0,11.0,13.0,12.0,1.0,1061.0,1000,2000,2000,8.0,9.0,10.0,14.0,15.0,16.0,Auto
1464563492.276,-4.8,1.6,179.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,2.0,3.0,5.0,6.0,-7.0,0.0,0.0,1.0,11.0,13.0,12.0,1.0,1060.0,1000,2000,2000,8.0,9.0,10.0,14.0,15.0,16.0,Auto
